sale_id,sku,sale_date,quantity,unit_price,total
SKU039_20260506_380,SKU039,2026-05-06,2,82.43,164.86
SKU039_20260507_781,SKU039,2026-05-07,1,82.43,82.43
SKU039_20260508_451,SKU039,2026-05-08,3,82.43,247.29000000000002
SKU039_20260509_532,SKU039,2026-05-09,2,82.43,164.86
SKU039_20260510_672,SKU039,2026-05-10,5,82.43,412.15000000000003
SKU039_20260511_510,SKU039,2026-05-11,4,82.43,329.72
SKU039_20260512_938,SKU039,2026-05-12,4,82.43,329.72
SKU039_20260513_483,SKU039,2026-05-13,2,82.43,164.86
SKU039_20260514_268,SKU039,2026-05-14,3,82.43,247.29000000000002
SKU039_20260515_408,SKU039,2026-05-15,2,82.43,164.86
SKU039_20260516_139,SKU039,2026-05-16,5,82.43,412.15000000000003
SKU039_20260517_486,SKU039,2026-05-17,1,82.43,82.43
SKU039_20260518_245,SKU039,2026-05-18,3,82.43,247.29000000000002
SKU039_20260519_906,SKU039,2026-05-19,1,82.43,82.43
SKU039_20260520_896,SKU039,2026-05-20,4,82.43,329.72
SKU039_20260521_229,SKU039,2026-05-21,3,82.43,247.29000000000002
SKU039_20260522_219,SKU039,2026-05-22,2,82.43,164.86
SKU039_20260523_431,SKU039,2026-05-23,1,82.43,82.43
SKU039_20260524_452,SKU039,2026-05-24,2,82.43,164.86
SKU039_20260525_725,SKU039,2026-05-25,2,82.43,164.86
SKU039_20260526_711,SKU039,2026-05-26,5,82.43,412.15000000000003
SKU039_20260527_546,SKU039,2026-05-27,2,82.43,164.86
SKU040_20240101_240,SKU040,2024-01-01,12,252.44,3029.2799999999997
SKU040_20240102_422,SKU040,2024-01-02,6,252.44,1514.6399999999999
SKU040_20240103_535,SKU040,2024-01-03,9,252.44,2271.96
SKU040_20240104_886,SKU040,2024-01-04,6,252.44,1514.6399999999999
SKU040_20240105_282,SKU040,2024-01-05,6,252.44,1514.6399999999999
SKU040_20240106_288,SKU040,2024-01-06,13,252.44,3281.72
SKU040_20240107_975,SKU040,2024-01-07,12,252.44,3029.2799999999997
SKU040_20240108_285,SKU040,2024-01-08,5,252.44,1262.2
SKU040_20240109_227,SKU040,2024-01-09,5,252.44,1262.2
SKU040_20240110_723,SKU040,2024-01-10,9,252.44,2271.96
SKU040_20240111_108,SKU040,2024-01-11,12,252.44,3029.2799999999997
SKU040_20240112_439,SKU040,2024-01-12,13,252.44,3281.72
SKU040_20240113_341,SKU040,2024-01-13,9,252.44,2271.96
SKU040_20240114_320,SKU040,2024-01-14,15,252.44,3786.6
SKU040_20240115_750,SKU040,2024-01-15,10,252.44,2524.4
SKU040_20240116_763,SKU040,2024-01-16,6,252.44,1514.6399999999999
SKU040_20240117_775,SKU040,2024-01-17,8,252.44,2019.52
SKU040_20240118_401,SKU040,2024-01-18,7,252.44,1767.08
SKU040_20240119_550,SKU040,2024-01-19,11,252.44,2776.84
SKU040_20240120_912,SKU040,2024-01-20,7,252.44,1767.08
SKU040_20240121_130,SKU040,2024-01-21,7,252.44,1767.08
SKU040_20240122_364,SKU040,2024-01-22,9,252.44,2271.96
SKU040_20240123_610,SKU040,2024-01-23,12,252.44,3029.2799999999997
SKU040_20240124_414,SKU040,2024-01-24,11,252.44,2776.84
SKU040_20240125_591,SKU040,2024-01-25,4,252.44,1009.76
SKU040_20240126_498,SKU040,2024-01-26,4,252.44,1009.76
SKU040_20240127_410,SKU040,2024-01-27,11,252.44,2776.84
SKU040_20240128_654,SKU040,2024-01-28,19,252.44,4796.36
SKU040_20240129_395,SKU040,2024-01-29,8,252.44,2019.52
SKU040_20240130_801,SKU040,2024-01-30,6,252.44,1514.6399999999999
SKU040_20240131_904,SKU040,2024-01-31,3,252.44,757.3199999999999
SKU040_20240201_433,SKU040,2024-02-01,11,252.44,2776.84
SKU040_20240202_481,SKU040,2024-02-02,8,252.44,2019.52
SKU040_20240203_711,SKU040,2024-02-03,9,252.44,2271.96
SKU040_20240204_328,SKU040,2024-02-04,8,252.44,2019.52
SKU040_20240205_715,SKU040,2024-02-05,12,252.44,3029.2799999999997
SKU040_20240206_547,SKU040,2024-02-06,10,252.44,2524.4
SKU040_20240207_434,SKU040,2024-02-07,9,252.44,2271.96
SKU040_20240208_274,SKU040,2024-02-08,13,252.44,3281.72
SKU040_20240209_198,SKU040,2024-02-09,7,252.44,1767.08
SKU040_20240210_968,SKU040,2024-02-10,7,252.44,1767.08
SKU040_20240211_943,SKU040,2024-02-11,12,252.44,3029.2799999999997
SKU040_20240212_937,SKU040,2024-02-12,12,252.44,3029.2799999999997
SKU040_20240213_337,SKU040,2024-02-13,16,252.44,4039.04
SKU040_20240214_647,SKU040,2024-02-14,6,252.44,1514.6399999999999
SKU040_20240215_330,SKU040,2024-02-15,11,252.44,2776.84
SKU040_20240216_420,SKU040,2024-02-16,13,252.44,3281.72
SKU040_20240217_106,SKU040,2024-02-17,19,252.44,4796.36
SKU040_20240218_600,SKU040,2024-02-18,11,252.44,2776.84
SKU040_20240219_950,SKU040,2024-02-19,10,252.44,2524.4
SKU040_20240220_183,SKU040,2024-02-20,9,252.44,2271.96
SKU040_20240221_240,SKU040,2024-02-21,10,252.44,2524.4
SKU040_20240222_394,SKU040,2024-02-22,13,252.44,3281.72
SKU040_20240223_441,SKU040,2024-02-23,11,252.44,2776.84
SKU040_20240224_846,SKU040,2024-02-24,17,252.44,4291.48
SKU040_20240225_456,SKU040,2024-02-25,11,252.44,2776.84
SKU040_20240226_323,SKU040,2024-02-26,8,252.44,2019.52
SKU040_20240227_204,SKU040,2024-02-27,14,252.44,3534.16
SKU040_20240228_270,SKU040,2024-02-28,8,252.44,2019.52
SKU040_20240229_818,SKU040,2024-02-29,10,252.44,2524.4
SKU040_20240301_948,SKU040,2024-03-01,8,252.44,2019.52
SKU040_20240302_982,SKU040,2024-03-02,16,252.44,4039.04
SKU040_20240303_710,SKU040,2024-03-03,7,252.44,1767.08
SKU040_20240304_157,SKU040,2024-03-04,9,252.44,2271.96
SKU040_20240305_103,SKU040,2024-03-05,10,252.44,2524.4
SKU040_20240306_858,SKU040,2024-03-06,8,252.44,2019.52
SKU040_20240307_355,SKU040,2024-03-07,11,252.44,2776.84
SKU040_20240308_503,SKU040,2024-03-08,3,252.44,757.3199999999999
SKU040_20240309_230,SKU040,2024-03-09,14,252.44,3534.16
SKU040_20240310_774,SKU040,2024-03-10,14,252.44,3534.16
SKU040_20240311_289,SKU040,2024-03-11,10,252.44,2524.4
SKU040_20240312_193,SKU040,2024-03-12,9,252.44,2271.96
SKU040_20240313_989,SKU040,2024-03-13,16,252.44,4039.04
SKU040_20240314_169,SKU040,2024-03-14,5,252.44,1262.2
SKU040_20240315_834,SKU040,2024-03-15,6,252.44,1514.6399999999999
SKU040_20240316_897,SKU040,2024-03-16,9,252.44,2271.96
SKU040_20240317_583,SKU040,2024-03-17,14,252.44,3534.16
SKU040_20240318_342,SKU040,2024-03-18,11,252.44,2776.84
SKU040_20240319_897,SKU040,2024-03-19,7,252.44,1767.08
SKU040_20240320_755,SKU040,2024-03-20,13,252.44,3281.72
SKU040_20240321_246,SKU040,2024-03-21,9,252.44,2271.96
SKU040_20240322_748,SKU040,2024-03-22,8,252.44,2019.52
SKU040_20240323_574,SKU040,2024-03-23,6,252.44,1514.6399999999999
SKU040_20240324_606,SKU040,2024-03-24,12,252.44,3029.2799999999997
SKU040_20240325_260,SKU040,2024-03-25,13,252.44,3281.72
SKU040_20240326_535,SKU040,2024-03-26,8,252.44,2019.52
SKU040_20240327_890,SKU040,2024-03-27,10,252.44,2524.4
SKU040_20240328_377,SKU040,2024-03-28,11,252.44,2776.84
SKU040_20240329_648,SKU040,2024-03-29,10,252.44,2524.4
SKU040_20240330_757,SKU040,2024-03-30,15,252.44,3786.6
SKU040_20240331_658,SKU040,2024-03-31,10,252.44,2524.4
SKU040_20240401_849,SKU040,2024-04-01,10,252.44,2524.4
SKU040_20240402_352,SKU040,2024-04-02,8,252.44,2019.52
SKU040_20240403_732,SKU040,2024-04-03,9,252.44,2271.96
SKU040_20240404_454,SKU040,2024-04-04,11,252.44,2776.84
SKU040_20240405_669,SKU040,2024-04-05,12,252.44,3029.2799999999997
SKU040_20240406_428,SKU040,2024-04-06,14,252.44,3534.16
SKU040_20240407_829,SKU040,2024-04-07,15,252.44,3786.6
SKU040_20240408_791,SKU040,2024-04-08,13,252.44,3281.72
SKU040_20240409_428,SKU040,2024-04-09,14,252.44,3534.16
SKU040_20240410_667,SKU040,2024-04-10,5,252.44,1262.2
SKU040_20240411_432,SKU040,2024-04-11,5,252.44,1262.2
SKU040_20240412_275,SKU040,2024-04-12,6,252.44,1514.6399999999999
SKU040_20240413_285,SKU040,2024-04-13,12,252.44,3029.2799999999997
SKU040_20240414_698,SKU040,2024-04-14,6,252.44,1514.6399999999999
SKU040_20240415_784,SKU040,2024-04-15,13,252.44,3281.72
SKU040_20240416_412,SKU040,2024-04-16,11,252.44,2776.84
SKU040_20240417_274,SKU040,2024-04-17,8,252.44,2019.52
SKU040_20240418_797,SKU040,2024-04-18,8,252.44,2019.52
SKU040_20240419_961,SKU040,2024-04-19,7,252.44,1767.08
SKU040_20240420_454,SKU040,2024-04-20,18,252.44,4543.92
SKU040_20240421_243,SKU040,2024-04-21,10,252.44,2524.4
SKU040_20240422_829,SKU040,2024-04-22,9,252.44,2271.96
SKU040_20240423_979,SKU040,2024-04-23,10,252.44,2524.4
SKU040_20240424_420,SKU040,2024-04-24,7,252.44,1767.08
SKU040_20240425_203,SKU040,2024-04-25,6,252.44,1514.6399999999999
SKU040_20240426_515,SKU040,2024-04-26,10,252.44,2524.4
SKU040_20240427_218,SKU040,2024-04-27,18,252.44,4543.92
SKU040_20240428_614,SKU040,2024-04-28,11,252.44,2776.84
SKU040_20240429_435,SKU040,2024-04-29,9,252.44,2271.96
SKU040_20240430_600,SKU040,2024-04-30,16,252.44,4039.04
SKU040_20240501_477,SKU040,2024-05-01,9,252.44,2271.96
SKU040_20240502_729,SKU040,2024-05-02,5,252.44,1262.2
SKU040_20240503_186,SKU040,2024-05-03,11,252.44,2776.84
SKU040_20240504_559,SKU040,2024-05-04,8,252.44,2019.52
SKU040_20240505_168,SKU040,2024-05-05,19,252.44,4796.36
SKU040_20240506_156,SKU040,2024-05-06,4,252.44,1009.76
SKU040_20240507_444,SKU040,2024-05-07,9,252.44,2271.96
SKU040_20240508_153,SKU040,2024-05-08,6,252.44,1514.6399999999999
SKU040_20240509_641,SKU040,2024-05-09,7,252.44,1767.08
SKU040_20240510_972,SKU040,2024-05-10,10,252.44,2524.4
SKU040_20240511_752,SKU040,2024-05-11,8,252.44,2019.52
SKU040_20240512_148,SKU040,2024-05-12,9,252.44,2271.96
SKU040_20240513_471,SKU040,2024-05-13,8,252.44,2019.52
SKU040_20240514_415,SKU040,2024-05-14,9,252.44,2271.96
SKU040_20240515_713,SKU040,2024-05-15,10,252.44,2524.4
SKU040_20240516_194,SKU040,2024-05-16,5,252.44,1262.2
SKU040_20240517_364,SKU040,2024-05-17,12,252.44,3029.2799999999997
SKU040_20240518_558,SKU040,2024-05-18,13,252.44,3281.72
SKU040_20240519_565,SKU040,2024-05-19,7,252.44,1767.08
SKU040_20240520_414,SKU040,2024-05-20,7,252.44,1767.08
SKU040_20240521_375,SKU040,2024-05-21,10,252.44,2524.4
SKU040_20240522_582,SKU040,2024-05-22,10,252.44,2524.4
SKU040_20240523_335,SKU040,2024-05-23,10,252.44,2524.4
SKU040_20240524_883,SKU040,2024-05-24,10,252.44,2524.4
SKU040_20240525_474,SKU040,2024-05-25,14,252.44,3534.16
SKU040_20240526_753,SKU040,2024-05-26,12,252.44,3029.2799999999997
SKU040_20240527_319,SKU040,2024-05-27,13,252.44,3281.72
SKU040_20240528_465,SKU040,2024-05-28,9,252.44,2271.96
SKU040_20240529_890,SKU040,2024-05-29,10,252.44,2524.4
SKU040_20240530_244,SKU040,2024-05-30,5,252.44,1262.2
SKU040_20240531_404,SKU040,2024-05-31,8,252.44,2019.52
SKU040_20240601_548,SKU040,2024-06-01,17,252.44,4291.48
SKU040_20240602_994,SKU040,2024-06-02,12,252.44,3029.2799999999997
SKU040_20240603_641,SKU040,2024-06-03,8,252.44,2019.52
SKU040_20240604_849,SKU040,2024-06-04,7,252.44,1767.08
SKU040_20240605_861,SKU040,2024-06-05,12,252.44,3029.2799999999997
SKU040_20240606_973,SKU040,2024-06-06,8,252.44,2019.52
SKU040_20240607_849,SKU040,2024-06-07,12,252.44,3029.2799999999997
SKU040_20240608_402,SKU040,2024-06-08,13,252.44,3281.72
SKU040_20240609_214,SKU040,2024-06-09,9,252.44,2271.96
SKU040_20240610_953,SKU040,2024-06-10,5,252.44,1262.2
SKU040_20240611_908,SKU040,2024-06-11,7,252.44,1767.08
SKU040_20240612_964,SKU040,2024-06-12,4,252.44,1009.76
SKU040_20240613_572,SKU040,2024-06-13,6,252.44,1514.6399999999999
SKU040_20240614_221,SKU040,2024-06-14,12,252.44,3029.2799999999997
SKU040_20240615_464,SKU040,2024-06-15,10,252.44,2524.4
SKU040_20240616_694,SKU040,2024-06-16,11,252.44,2776.84
SKU040_20240617_407,SKU040,2024-06-17,8,252.44,2019.52
SKU040_20240618_819,SKU040,2024-06-18,4,252.44,1009.76
SKU040_20240619_925,SKU040,2024-06-19,6,252.44,1514.6399999999999
SKU040_20240620_684,SKU040,2024-06-20,8,252.44,2019.52
SKU040_20240621_570,SKU040,2024-06-21,10,252.44,2524.4
SKU040_20240622_304,SKU040,2024-06-22,13,252.44,3281.72
SKU040_20240623_366,SKU040,2024-06-23,11,252.44,2776.84
SKU040_20240624_396,SKU040,2024-06-24,7,252.44,1767.08
SKU040_20240625_967,SKU040,2024-06-25,13,252.44,3281.72
SKU040_20240626_717,SKU040,2024-06-26,11,252.44,2776.84
SKU040_20240627_308,SKU040,2024-06-27,15,252.44,3786.6
SKU040_20240628_137,SKU040,2024-06-28,10,252.44,2524.4
SKU040_20240629_441,SKU040,2024-06-29,6,252.44,1514.6399999999999
SKU040_20240630_336,SKU040,2024-06-30,18,252.44,4543.92
SKU040_20240701_600,SKU040,2024-07-01,8,252.44,2019.52
SKU040_20240702_622,SKU040,2024-07-02,8,252.44,2019.52
SKU040_20240703_647,SKU040,2024-07-03,15,252.44,3786.6
SKU040_20240704_131,SKU040,2024-07-04,1,252.44,252.44
SKU040_20240705_327,SKU040,2024-07-05,12,252.44,3029.2799999999997
SKU040_20240706_299,SKU040,2024-07-06,9,252.44,2271.96
SKU040_20240707_227,SKU040,2024-07-07,18,252.44,4543.92
SKU040_20240708_642,SKU040,2024-07-08,7,252.44,1767.08
SKU040_20240709_322,SKU040,2024-07-09,10,252.44,2524.4
SKU040_20240710_531,SKU040,2024-07-10,10,252.44,2524.4
SKU040_20240711_185,SKU040,2024-07-11,11,252.44,2776.84
SKU040_20240712_994,SKU040,2024-07-12,9,252.44,2271.96
SKU040_20240713_906,SKU040,2024-07-13,11,252.44,2776.84
SKU040_20240714_170,SKU040,2024-07-14,8,252.44,2019.52
SKU040_20240715_804,SKU040,2024-07-15,5,252.44,1262.2
SKU040_20240716_305,SKU040,2024-07-16,14,252.44,3534.16
SKU040_20240717_345,SKU040,2024-07-17,13,252.44,3281.72
SKU040_20240718_945,SKU040,2024-07-18,7,252.44,1767.08
SKU040_20240719_759,SKU040,2024-07-19,6,252.44,1514.6399999999999
SKU040_20240720_633,SKU040,2024-07-20,16,252.44,4039.04
SKU040_20240721_715,SKU040,2024-07-21,13,252.44,3281.72
SKU040_20240722_286,SKU040,2024-07-22,8,252.44,2019.52
SKU040_20240723_537,SKU040,2024-07-23,7,252.44,1767.08
SKU040_20240724_138,SKU040,2024-07-24,5,252.44,1262.2
SKU040_20240725_625,SKU040,2024-07-25,9,252.44,2271.96
SKU040_20240726_585,SKU040,2024-07-26,8,252.44,2019.52
SKU040_20240727_618,SKU040,2024-07-27,6,252.44,1514.6399999999999
SKU040_20240728_647,SKU040,2024-07-28,11,252.44,2776.84
SKU040_20240729_279,SKU040,2024-07-29,11,252.44,2776.84
SKU040_20240730_931,SKU040,2024-07-30,13,252.44,3281.72
SKU040_20240731_670,SKU040,2024-07-31,2,252.44,504.88
SKU040_20240801_169,SKU040,2024-08-01,12,252.44,3029.2799999999997
SKU040_20240802_461,SKU040,2024-08-02,6,252.44,1514.6399999999999
SKU040_20240803_913,SKU040,2024-08-03,14,252.44,3534.16
SKU040_20240804_278,SKU040,2024-08-04,10,252.44,2524.4
SKU040_20240805_591,SKU040,2024-08-05,7,252.44,1767.08
SKU040_20240806_656,SKU040,2024-08-06,8,252.44,2019.52
SKU040_20240807_586,SKU040,2024-08-07,11,252.44,2776.84
SKU040_20240808_301,SKU040,2024-08-08,12,252.44,3029.2799999999997
SKU040_20240809_109,SKU040,2024-08-09,5,252.44,1262.2
SKU040_20240810_392,SKU040,2024-08-10,14,252.44,3534.16
SKU040_20240811_947,SKU040,2024-08-11,9,252.44,2271.96
SKU040_20240812_668,SKU040,2024-08-12,7,252.44,1767.08
SKU040_20240813_545,SKU040,2024-08-13,12,252.44,3029.2799999999997
SKU040_20240814_288,SKU040,2024-08-14,8,252.44,2019.52
SKU040_20240815_423,SKU040,2024-08-15,10,252.44,2524.4
SKU040_20240816_800,SKU040,2024-08-16,11,252.44,2776.84
SKU040_20240817_164,SKU040,2024-08-17,8,252.44,2019.52
SKU040_20240818_420,SKU040,2024-08-18,9,252.44,2271.96
SKU040_20240819_285,SKU040,2024-08-19,7,252.44,1767.08
SKU040_20240820_225,SKU040,2024-08-20,7,252.44,1767.08
SKU040_20240821_555,SKU040,2024-08-21,4,252.44,1009.76
SKU040_20240822_808,SKU040,2024-08-22,9,252.44,2271.96
SKU040_20240823_413,SKU040,2024-08-23,7,252.44,1767.08
SKU040_20240824_518,SKU040,2024-08-24,21,252.44,5301.24
SKU040_20240825_434,SKU040,2024-08-25,17,252.44,4291.48
SKU040_20240826_951,SKU040,2024-08-26,5,252.44,1262.2
SKU040_20240827_776,SKU040,2024-08-27,8,252.44,2019.52
SKU040_20240828_317,SKU040,2024-08-28,8,252.44,2019.52
SKU040_20240829_435,SKU040,2024-08-29,5,252.44,1262.2
SKU040_20240830_846,SKU040,2024-08-30,13,252.44,3281.72
SKU040_20240831_331,SKU040,2024-08-31,15,252.44,3786.6
SKU040_20240901_594,SKU040,2024-09-01,12,252.44,3029.2799999999997
SKU040_20240902_931,SKU040,2024-09-02,7,252.44,1767.08
SKU040_20240903_925,SKU040,2024-09-03,12,252.44,3029.2799999999997
SKU040_20240904_903,SKU040,2024-09-04,10,252.44,2524.4
SKU040_20240905_624,SKU040,2024-09-05,10,252.44,2524.4
SKU040_20240906_151,SKU040,2024-09-06,10,252.44,2524.4
SKU040_20240907_203,SKU040,2024-09-07,10,252.44,2524.4
SKU040_20240908_624,SKU040,2024-09-08,10,252.44,2524.4
SKU040_20240909_678,SKU040,2024-09-09,12,252.44,3029.2799999999997
SKU040_20240910_984,SKU040,2024-09-10,8,252.44,2019.52
SKU040_20240911_209,SKU040,2024-09-11,16,252.44,4039.04
SKU040_20240912_464,SKU040,2024-09-12,8,252.44,2019.52
SKU040_20240913_535,SKU040,2024-09-13,12,252.44,3029.2799999999997
SKU040_20240914_802,SKU040,2024-09-14,12,252.44,3029.2799999999997
SKU040_20240915_589,SKU040,2024-09-15,4,252.44,1009.76
SKU040_20240916_292,SKU040,2024-09-16,5,252.44,1262.2
SKU040_20240917_399,SKU040,2024-09-17,9,252.44,2271.96
SKU040_20240918_385,SKU040,2024-09-18,10,252.44,2524.4
SKU040_20240919_990,SKU040,2024-09-19,8,252.44,2019.52
SKU040_20240920_490,SKU040,2024-09-20,5,252.44,1262.2
SKU040_20240921_608,SKU040,2024-09-21,15,252.44,3786.6
SKU040_20240922_189,SKU040,2024-09-22,14,252.44,3534.16
SKU040_20240923_852,SKU040,2024-09-23,9,252.44,2271.96
SKU040_20240924_590,SKU040,2024-09-24,12,252.44,3029.2799999999997
SKU040_20240925_553,SKU040,2024-09-25,9,252.44,2271.96
SKU040_20240926_860,SKU040,2024-09-26,11,252.44,2776.84
SKU040_20240927_487,SKU040,2024-09-27,6,252.44,1514.6399999999999
SKU040_20240928_266,SKU040,2024-09-28,5,252.44,1262.2
SKU040_20240929_706,SKU040,2024-09-29,9,252.44,2271.96
SKU040_20240930_928,SKU040,2024-09-30,8,252.44,2019.52
SKU040_20241001_507,SKU040,2024-10-01,12,252.44,3029.2799999999997
SKU040_20241002_702,SKU040,2024-10-02,12,252.44,3029.2799999999997
SKU040_20241003_166,SKU040,2024-10-03,9,252.44,2271.96
SKU040_20241004_417,SKU040,2024-10-04,6,252.44,1514.6399999999999
SKU040_20241005_329,SKU040,2024-10-05,11,252.44,2776.84
SKU040_20241006_314,SKU040,2024-10-06,21,252.44,5301.24
SKU040_20241007_933,SKU040,2024-10-07,10,252.44,2524.4
SKU040_20241008_505,SKU040,2024-10-08,4,252.44,1009.76
SKU040_20241009_239,SKU040,2024-10-09,6,252.44,1514.6399999999999
SKU040_20241010_701,SKU040,2024-10-10,10,252.44,2524.4
SKU040_20241011_719,SKU040,2024-10-11,7,252.44,1767.08
SKU040_20241012_689,SKU040,2024-10-12,10,252.44,2524.4
SKU040_20241013_363,SKU040,2024-10-13,20,252.44,5048.8
SKU040_20241014_485,SKU040,2024-10-14,11,252.44,2776.84
SKU040_20241015_744,SKU040,2024-10-15,5,252.44,1262.2
SKU040_20241016_912,SKU040,2024-10-16,10,252.44,2524.4
SKU040_20241017_540,SKU040,2024-10-17,10,252.44,2524.4
SKU040_20241018_368,SKU040,2024-10-18,12,252.44,3029.2799999999997
SKU040_20241019_449,SKU040,2024-10-19,14,252.44,3534.16
SKU040_20241020_153,SKU040,2024-10-20,20,252.44,5048.8
SKU040_20241021_724,SKU040,2024-10-21,6,252.44,1514.6399999999999
SKU040_20241022_701,SKU040,2024-10-22,12,252.44,3029.2799999999997
SKU040_20241023_688,SKU040,2024-10-23,9,252.44,2271.96
SKU040_20241024_699,SKU040,2024-10-24,11,252.44,2776.84
SKU040_20241025_909,SKU040,2024-10-25,9,252.44,2271.96
SKU040_20241026_129,SKU040,2024-10-26,11,252.44,2776.84
SKU040_20241027_806,SKU040,2024-10-27,17,252.44,4291.48
SKU040_20241028_137,SKU040,2024-10-28,9,252.44,2271.96
SKU040_20241029_214,SKU040,2024-10-29,10,252.44,2524.4
SKU040_20241030_149,SKU040,2024-10-30,6,252.44,1514.6399999999999
SKU040_20241031_645,SKU040,2024-10-31,11,252.44,2776.84
SKU040_20241101_709,SKU040,2024-11-01,11,252.44,2776.84
SKU040_20241102_667,SKU040,2024-11-02,19,252.44,4796.36
SKU040_20241103_448,SKU040,2024-11-03,11,252.44,2776.84
SKU040_20241104_591,SKU040,2024-11-04,13,252.44,3281.72
SKU040_20241105_333,SKU040,2024-11-05,8,252.44,2019.52
SKU040_20241106_691,SKU040,2024-11-06,17,252.44,4291.48
SKU040_20241107_117,SKU040,2024-11-07,19,252.44,4796.36
SKU040_20241108_644,SKU040,2024-11-08,21,252.44,5301.24
SKU040_20241109_339,SKU040,2024-11-09,22,252.44,5553.68
SKU040_20241110_952,SKU040,2024-11-10,21,252.44,5301.24
SKU040_20241111_800,SKU040,2024-11-11,19,252.44,4796.36
SKU040_20241112_825,SKU040,2024-11-12,19,252.44,4796.36
SKU040_20241113_448,SKU040,2024-11-13,21,252.44,5301.24
SKU040_20241114_267,SKU040,2024-11-14,11,252.44,2776.84
SKU040_20241115_197,SKU040,2024-11-15,25,252.44,6311.0
SKU040_20241116_821,SKU040,2024-11-16,19,252.44,4796.36
SKU040_20241117_187,SKU040,2024-11-17,10,252.44,2524.4
SKU040_20241118_653,SKU040,2024-11-18,16,252.44,4039.04
SKU040_20241119_708,SKU040,2024-11-19,21,252.44,5301.24
SKU040_20241120_519,SKU040,2024-11-20,23,252.44,5806.12
SKU040_20241121_779,SKU040,2024-11-21,14,252.44,3534.16
SKU040_20241122_634,SKU040,2024-11-22,21,252.44,5301.24
SKU040_20241123_397,SKU040,2024-11-23,14,252.44,3534.16
SKU040_20241124_394,SKU040,2024-11-24,9,252.44,2271.96
SKU040_20241125_274,SKU040,2024-11-25,11,252.44,2776.84
SKU040_20241126_766,SKU040,2024-11-26,8,252.44,2019.52
SKU040_20241127_401,SKU040,2024-11-27,14,252.44,3534.16
SKU040_20241128_499,SKU040,2024-11-28,20,252.44,5048.8
SKU040_20241129_383,SKU040,2024-11-29,16,252.44,4039.04
SKU040_20241130_853,SKU040,2024-11-30,13,252.44,3281.72
SKU040_20241201_626,SKU040,2024-12-01,21,252.44,5301.24
SKU040_20241202_895,SKU040,2024-12-02,11,252.44,2776.84
SKU040_20241203_629,SKU040,2024-12-03,23,252.44,5806.12
SKU040_20241204_404,SKU040,2024-12-04,22,252.44,5553.68
SKU040_20241205_734,SKU040,2024-12-05,31,252.44,7825.64
SKU040_20241206_869,SKU040,2024-12-06,17,252.44,4291.48
SKU040_20241207_959,SKU040,2024-12-07,15,252.44,3786.6
SKU040_20241208_786,SKU040,2024-12-08,23,252.44,5806.12
SKU040_20241209_729,SKU040,2024-12-09,25,252.44,6311.0
SKU040_20241210_841,SKU040,2024-12-10,23,252.44,5806.12
SKU040_20241211_568,SKU040,2024-12-11,23,252.44,5806.12
SKU040_20241212_696,SKU040,2024-12-12,18,252.44,4543.92
SKU040_20241213_479,SKU040,2024-12-13,15,252.44,3786.6
SKU040_20241214_548,SKU040,2024-12-14,23,252.44,5806.12
SKU040_20241215_274,SKU040,2024-12-15,26,252.44,6563.44
SKU040_20241216_674,SKU040,2024-12-16,21,252.44,5301.24
SKU040_20241217_997,SKU040,2024-12-17,24,252.44,6058.5599999999995
SKU040_20241218_479,SKU040,2024-12-18,17,252.44,4291.48
SKU040_20241219_943,SKU040,2024-12-19,15,252.44,3786.6
SKU040_20241220_893,SKU040,2024-12-20,29,252.44,7320.76
SKU040_20241221_602,SKU040,2024-12-21,23,252.44,5806.12
SKU040_20241222_436,SKU040,2024-12-22,17,252.44,4291.48
SKU040_20241223_750,SKU040,2024-12-23,15,252.44,3786.6
SKU040_20241224_827,SKU040,2024-12-24,14,252.44,3534.16
SKU040_20241225_684,SKU040,2024-12-25,23,252.44,5806.12
SKU040_20241226_456,SKU040,2024-12-26,23,252.44,5806.12
SKU040_20241227_872,SKU040,2024-12-27,23,252.44,5806.12
SKU040_20241228_632,SKU040,2024-12-28,21,252.44,5301.24
SKU040_20241229_229,SKU040,2024-12-29,25,252.44,6311.0
SKU040_20241230_630,SKU040,2024-12-30,21,252.44,5301.24
SKU040_20241231_859,SKU040,2024-12-31,22,252.44,5553.68
SKU040_20250101_213,SKU040,2025-01-01,12,252.44,3029.2799999999997
SKU040_20250102_962,SKU040,2025-01-02,7,252.44,1767.08
SKU040_20250103_706,SKU040,2025-01-03,5,252.44,1262.2
SKU040_20250104_152,SKU040,2025-01-04,17,252.44,4291.48
SKU040_20250105_283,SKU040,2025-01-05,13,252.44,3281.72
SKU040_20250106_246,SKU040,2025-01-06,9,252.44,2271.96
SKU040_20250107_173,SKU040,2025-01-07,18,252.44,4543.92
SKU040_20250108_551,SKU040,2025-01-08,7,252.44,1767.08
SKU040_20250109_863,SKU040,2025-01-09,10,252.44,2524.4
SKU040_20250110_697,SKU040,2025-01-10,6,252.44,1514.6399999999999
SKU040_20250111_573,SKU040,2025-01-11,12,252.44,3029.2799999999997
SKU040_20250112_848,SKU040,2025-01-12,12,252.44,3029.2799999999997
SKU040_20250113_651,SKU040,2025-01-13,6,252.44,1514.6399999999999
SKU040_20250114_723,SKU040,2025-01-14,10,252.44,2524.4
SKU040_20250115_776,SKU040,2025-01-15,10,252.44,2524.4
